Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
1.4913e-01,0.0242781
1.4916e-01,0.02395
1.4919e-01,0.0236031
1.4922e-01,0.0237437
1.4926e-01,0.0257062
1.4929e-01,0.0247156
1.4932e-01,0.0247719
1.4935e-01,0.0243406
1.4938e-01,0.02465
1.4942e-01,0.024225
1.4945e-01,0.0239844
1.4948e-01,0.0241969
1.4951e-01,0.0243906
1.4954e-01,0.024875
1.4958e-01,0.02515
1.4961e-01,0.0243937
1.4964e-01,0.0236531
1.4967e-01,0.0239625
1.4970e-01,0.0242781
1.4974e-01,0.0243594
1.4977e-01,0.02345
1.4980e-01,0.0226469
1.4983e-01,0.0234
1.4986e-01,0.023975
1.4990e-01,0.0240344
1.4993e-01,0.0237312
1.4996e-01,0.0234969
1.4999e-01,0.0244156
1.5002e-01,0.0247219
1.5006e-01,0.0244812
1.5009e-01,0.0244969
1.5012e-01,0.0246344
1.5015e-01,0.0241125
1.5018e-01,0.0235281
1.5022e-01,0.0236437
1.5025e-01,0.0234062
1.5028e-01,0.0231312
1.5031e-01,0.0234812
1.5034e-01,0.0242969
1.5038e-01,0.0245187
1.5041e-01,0.0237406
1.5044e-01,0.0233531
1.5047e-01,0.0240344
1.5050e-01,0.0231375
1.5054e-01,0.0231781
1.5057e-01,0.0229625
1.5060e-01,0.0241
1.5063e-01,0.0246125
1.5066e-01,0.0256156
1.5070e-01,0.0258656
1.5073e-01,0.0256375
1.5076e-01,0.0248406
1.5079e-01,0.0256656
1.5082e-01,0.0257875
1.5086e-01,0.0250625
1.5089e-01,0.0250781
1.5092e-01,0.0251844
1.5095e-01,0.0255094
1.5098e-01,0.0252875
1.5102e-01,0.025925
1.5105e-01,0.0245875
1.5108e-01,0.0242406
1.5111e-01,0.0247062
1.5114e-01,0.0257281
1.5118e-01,0.0262219
1.5121e-01,0.0256625
1.5124e-01,0.0247781
1.5127e-01,0.0254937
1.5130e-01,0.0248812
1.5134e-01,0.0236937
1.5137e-01,0.0231906
1.5140e-01,0.0241687
1.5143e-01,0.0247969
1.5146e-01,0.0248812
1.5150e-01,0.0243406
1.5153e-01,0.0238437
1.5156e-01,0.0242469
1.5159e-01,0.024325
1.5162e-01,0.0237594
1.5166e-01,0.0234656
1.5169e-01,0.0241031
1.5172e-01,0.02505
1.5175e-01,0.0248937
1.5178e-01,0.0249
1.5182e-01,0.0243187
1.5185e-01,0.0244719
1.5188e-01,0.0237219
1.5191e-01,0.0239812
1.5194e-01,0.0238594
1.5198e-01,0.0238687
1.5201e-01,0.0235656
1.5204e-01,0.0236656
1.5207e-01,0.0231469
1.5210e-01,0.023125
1.5214e-01,0.0233531
1.5217e-01,0.0239625
1.5220e-01,0.0236219
1.5223e-01,0.0240531
1.5226e-01,0.0232
