Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
1.5666e-01,0.01075
1.5669e-01,0.0107188
1.5672e-01,0.0102188
1.5675e-01,0.00935939
1.5678e-01,0.01025
1.5682e-01,0.0109688
1.5685e-01,0.01025
1.5688e-01,0.0114219
1.5691e-01,0.0119063
1.5694e-01,0.0111875
1.5698e-01,0.0107344
1.5701e-01,0.0122813
1.5704e-01,0.0122031
1.5707e-01,0.0116094
1.5710e-01,0.0118906
1.5714e-01,0.01175
1.5717e-01,0.0122031
1.5720e-01,0.0119844
1.5723e-01,0.0118594
1.5726e-01,0.011
1.5730e-01,0.0108594
1.5733e-01,0.0103594
1.5736e-01,0.0105156
1.5739e-01,0.0110938
1.5742e-01,0.0114688
1.5746e-01,0.0114688
1.5749e-01,0.0128438
1.5752e-01,0.01275
1.5755e-01,0.0125
1.5758e-01,0.0132656
1.5762e-01,0.0133125
1.5765e-01,0.0126406
1.5768e-01,0.0133125
1.5771e-01,0.0138125
1.5774e-01,0.0134531
1.5778e-01,0.0136406
1.5781e-01,0.0134688
1.5784e-01,0.0139531
1.5787e-01,0.0150938
1.5790e-01,0.0153281
1.5794e-01,0.0157188
1.5797e-01,0.0168906
1.5800e-01,0.0180156
1.5803e-01,0.0172813
1.5806e-01,0.0178594
1.5810e-01,0.019
1.5813e-01,0.0191875
1.5816e-01,0.0202969
1.5819e-01,0.0212031
1.5822e-01,0.0223125
1.5826e-01,0.0231563
1.5829e-01,0.0237656
1.5832e-01,0.0235
1.5835e-01,0.0253438
1.5838e-01,0.0264688
1.5842e-01,0.0282813
1.5845e-01,0.0289844
1.5848e-01,0.0303906
1.5851e-01,0.0335625
1.5854e-01,0.0348594
1.5858e-01,0.0364375
1.5861e-01,0.0392344
